,DeployT,Timeg
820,2015-01-01 12:00:00,97
821,2015-01-01 12:00:00,310
822,2015-01-01 12:00:00,53
823,2015-01-01 12:00:00,59
824,2015-01-01 12:00:00,122
825,2015-01-01 12:00:00,59
826,2015-01-01 12:00:00,463
827,2015-01-01 12:00:00,198
828,2015-01-01 12:00:00,131
829,2015-01-01 12:00:00,100
830,2015-01-01 12:00:00,53
831,2015-01-01 12:00:00,103
832,2015-01-01 12:00:00,86
833,2015-01-01 12:00:00,62
834,2015-01-01 12:00:00,84
835,2015-01-01 12:00:00,111
836,2015-01-01 12:00:00,67
837,2015-01-01 12:00:00,463
838,2015-01-01 12:00:00,560
839,2015-01-01 12:00:00,0
840,2015-01-01 12:00:00,52
841,2015-01-01 12:00:00,268
842,2015-01-01 12:00:00,241
843,2015-01-01 12:00:00,50
844,2015-01-01 12:00:00,50
845,2015-01-01 12:00:00,152
846,2015-01-01 12:00:00,77
847,2015-01-01 12:00:00,47
848,2015-01-01 12:00:00,96
849,2015-01-01 12:00:00,54
850,2015-01-01 12:00:00,206
851,2015-01-01 12:00:00,232
852,2015-01-01 12:00:00,143
853,2015-01-01 12:00:00,70
854,2015-01-01 12:00:00,59
855,2015-01-01 12:00:00,50
856,2015-01-01 12:00:00,177
857,2015-01-01 12:00:00,273
858,2015-01-01 12:00:00,150
859,2015-01-01 12:00:00,253
860,2015-01-01 12:00:00,183
861,2015-01-01 12:00:00,184
862,2015-01-01 12:00:00,127
863,2015-01-01 12:00:00,118
864,2015-01-01 12:00:00,206
865,2015-01-01 12:00:00,410
866,2015-01-01 12:00:00,532
867,2015-01-01 12:00:00,395
868,2015-01-01 12:00:00,190
869,2015-01-01 12:00:00,51
870,2015-01-01 12:00:00,55
871,2015-01-01 12:00:00,56
872,2015-01-01 12:00:00,164
873,2015-01-01 12:00:00,65
874,2015-01-01 12:00:00,49
875,2015-01-01 12:00:00,425
876,2015-01-01 12:00:00,129
877,2015-01-01 12:00:00,101
878,2015-01-01 12:00:00,201
879,2015-01-01 12:00:00,90
880,2015-01-01 12:00:00,192
881,2015-01-01 12:00:00,101
882,2015-01-01 12:00:00,97
883,2015-01-01 12:00:00,609
884,2015-01-01 12:00:00,100
885,2015-01-01 12:00:00,134
886,2015-01-01 12:00:00,432
887,2015-01-01 12:00:00,49
888,2015-01-01 12:00:00,151
889,2015-01-01 12:00:00,160
890,2015-01-01 12:00:00,100
891,2015-01-01 12:00:00,121
892,2015-01-01 12:00:00,30
893,2015-01-01 12:00:00,57
894,2015-01-01 12:00:00,44
895,2015-01-01 12:00:00,45
896,2015-01-01 12:00:00,31
897,2015-01-01 12:00:00,64
898,2015-01-01 12:00:00,94
899,2015-01-01 12:00:00,34
900,2015-01-01 12:00:00,25
901,2015-01-01 12:00:00,0
902,2015-01-01 12:00:00,36
903,2015-01-01 12:00:00,25
904,2015-01-01 12:00:00,35
905,2015-01-01 12:00:00,26
906,2015-01-01 12:00:00,30
907,2015-01-01 12:00:00,25
908,2015-01-01 12:00:00,24
909,2015-01-01 12:00:00,30
910,2015-01-01 12:00:00,17
911,2015-01-01 12:00:00,48
912,2015-01-01 12:00:00,28
913,2015-01-01 12:00:00,27
914,2015-01-01 12:00:00,33
915,2015-01-01 12:00:00,51
916,2015-01-01 12:00:00,25
917,2015-01-01 12:00:00,20
918,2015-01-01 12:00:00,17
919,2015-01-01 12:00:00,27
920,2015-01-01 12:00:00,26
921,2015-01-01 12:00:00,23
922,2015-01-01 12:00:00,51
923,2015-01-01 12:00:00,28
924,2015-01-01 12:00:00,29
925,2015-01-01 12:00:00,24
926,2015-01-01 12:00:00,46
927,2015-01-01 12:00:00,33
928,2015-01-01 12:00:00,28
929,2015-01-01 12:00:00,26
930,2015-01-01 12:00:00,30
931,2015-01-01 12:00:00,26
932,2015-01-01 12:00:00,38
933,2015-01-01 12:00:00,21
934,2015-01-01 12:00:00,15
935,2015-01-01 12:00:00,21
936,2015-01-01 12:00:00,30
937,2015-01-01 12:00:00,27
938,2015-01-01 12:00:00,28
939,2015-01-01 12:00:00,15
940,2015-01-01 12:00:00,34
941,2015-01-01 12:00:00,37
942,2015-01-01 12:00:00,25
943,2015-01-01 12:00:00,25
944,2015-01-01 12:00:00,19
945,2015-01-01 12:00:00,25
946,2015-01-01 12:00:00,21
947,2015-01-01 12:00:00,26
948,2015-01-01 12:00:00,24
949,2015-01-01 12:00:00,31
950,2015-01-01 12:00:00,24
951,2015-01-01 12:00:00,26
952,2015-01-01 12:00:00,26
953,2015-01-01 12:00:00,35
954,2015-01-01 12:00:00,26
955,2015-01-01 12:00:00,12
956,2015-01-01 12:00:00,24
957,2015-01-01 12:00:00,78
958,2015-01-01 12:00:00,27
959,2015-01-01 12:00:00,43
960,2015-01-01 12:00:00,28
961,2015-01-01 12:00:00,28
962,2015-01-01 12:00:00,0
963,2015-01-01 12:00:00,38
964,2015-01-01 12:00:00,22
965,2015-01-01 12:00:00,28
966,2015-01-01 12:00:00,27
967,2015-01-01 12:00:00,10
968,2015-01-01 12:00:00,28
969,2015-01-01 12:00:00,20
970,2015-01-01 12:00:00,23
971,2015-01-01 12:00:00,21
972,2015-01-01 12:00:00,9
973,2015-01-01 12:00:00,0
974,2015-01-01 12:00:00,12
975,2015-01-01 12:00:00,23
976,2015-01-01 12:00:00,28
977,2015-01-01 12:00:00,8
978,2015-01-01 12:00:00,0
979,2015-01-01 12:00:00,28
980,2015-01-01 12:00:00,22
981,2015-01-01 12:00:00,31
982,2015-01-01 12:00:00,27
983,2015-01-01 12:00:00,11
984,2015-01-01 12:00:00,16
985,2015-01-01 12:00:00,15
986,2015-01-01 12:00:00,15
987,2015-01-01 12:00:00,13
988,2015-01-01 12:00:00,21
989,2015-01-01 12:00:00,29
990,2015-01-01 12:00:00,25
991,2015-01-01 12:00:00,40
992,2015-01-01 12:00:00,13
993,2015-01-01 12:00:00,0
994,2015-01-01 12:00:00,19
995,2015-01-01 12:00:00,15
996,2015-01-01 12:00:00,13
997,2015-01-01 12:00:00,58
998,2015-01-01 12:00:00,17
999,2015-01-01 12:00:00,31
1000,2015-01-08 12:00:00,20
1001,2015-01-08 12:00:00,19
1002,2015-01-08 12:00:00,7
1003,2015-01-08 12:00:00,14
1004,2015-01-08 12:00:00,7
1005,2015-01-08 12:00:00,7
1006,2015-01-08 12:00:00,14
1007,2015-01-08 12:00:00,8
1008,2015-01-08 12:00:00,7
1009,2015-01-08 12:00:00,14
1010,2015-01-08 12:00:00,13
1011,2015-01-08 12:00:00,20
1012,2015-01-08 12:00:00,18
1013,2015-01-08 12:00:00,27
1014,2015-01-08 12:00:00,18
1015,2015-01-08 12:00:00,19
1016,2015-01-08 12:00:00,18
1017,2015-01-08 12:00:00,542
1018,2015-01-08 12:00:00,15
1019,2015-01-08 12:00:00,21
1020,2015-01-08 12:00:00,13
1021,2015-01-08 12:00:00,16
1022,2015-01-08 12:00:00,17
1023,2015-01-08 12:00:00,18
1024,2015-01-08 12:00:00,18
1025,2015-01-08 12:00:00,20
1026,2015-01-08 12:00:00,17
1027,2015-01-08 12:00:00,16
1028,2015-01-08 12:00:00,15
1029,2015-01-08 12:00:00,19
1030,2015-01-08 12:00:00,18
1031,2015-01-08 12:00:00,17
1032,2015-01-08 12:00:00,13
1033,2015-01-08 12:00:00,18
1034,2015-01-08 12:00:00,0
1035,2015-01-08 12:00:00,334
1036,2015-01-08 12:00:00,18
1037,2015-01-08 12:00:00,23
1038,2015-01-08 12:00:00,21
1039,2015-01-08 12:00:00,715
1040,2015-01-08 12:00:00,607
1041,2015-01-08 12:00:00,270
1042,2015-01-08 12:00:00,0
1043,2015-01-08 12:00:00,617
1044,2015-01-08 12:00:00,17
1045,2015-01-08 12:00:00,19
1046,2015-01-08 12:00:00,23
1047,2015-01-08 12:00:00,480
1048,2015-01-08 12:00:00,320
1049,2015-01-08 12:00:00,15
1050,2015-01-08 12:00:00,18
1051,2015-01-08 12:00:00,337
1052,2015-01-08 12:00:00,19
1053,2015-01-08 12:00:00,209
1054,2015-01-08 12:00:00,20
1055,2015-01-08 12:00:00,455
1056,2015-01-08 12:00:00,182
1057,2015-01-08 12:00:00,493
1058,2015-01-08 12:00:00,22
1059,2015-01-08 12:00:00,21
1060,2015-01-08 12:00:00,24
1061,2015-01-08 12:00:00,274
1062,2015-01-08 12:00:00,392
1063,2015-01-08 12:00:00,344
1064,2015-01-08 12:00:00,353
1065,2015-01-08 12:00:00,228
1066,2015-01-08 12:00:00,75
1067,2015-01-08 12:00:00,227
1068,2015-01-08 12:00:00,286
1069,2015-01-08 12:00:00,372
1070,2015-01-08 12:00:00,233
1071,2015-01-08 12:00:00,433
1072,2015-01-08 12:00:00,0
1073,2015-01-08 12:00:00,383
1074,2015-01-08 12:00:00,424
1075,2015-01-08 12:00:00,266
1076,2015-01-08 12:00:00,336
1077,2015-01-08 12:00:00,682
1078,2015-01-08 12:00:00,396
1079,2015-01-08 12:00:00,20
1080,2015-01-08 12:00:00,20
1081,2015-01-08 12:00:00,23
1082,2015-01-08 12:00:00,22
1083,2015-01-08 12:00:00,213
1084,2015-01-08 12:00:00,196
1085,2015-01-08 12:00:00,313
1086,2015-01-08 12:00:00,488
1087,2015-01-08 12:00:00,256
1088,2015-01-08 12:00:00,16
1089,2015-01-08 12:00:00,0
1090,2015-01-08 12:00:00,237
1091,2015-01-08 12:00:00,377
1092,2015-01-08 12:00:00,25
1093,2015-01-08 12:00:00,360
1094,2015-01-08 12:00:00,23
1095,2015-01-08 12:00:00,0
1096,2015-01-08 12:00:00,325
1097,2015-01-08 12:00:00,24
1098,2015-01-08 12:00:00,219
1099,2015-01-08 12:00:00,431
1100,2015-01-08 12:00:00,447
1101,2015-01-08 12:00:00,220
1102,2015-01-08 12:00:00,509
1103,2015-01-08 12:00:00,0
1104,2015-01-08 12:00:00,458
1105,2015-01-08 12:00:00,239
1106,2015-01-08 12:00:00,23
1107,2015-01-08 12:00:00,203
1108,2015-01-08 12:00:00,47
1109,2015-01-08 12:00:00,0
1110,2015-01-08 12:00:00,265
1111,2015-01-08 12:00:00,295
1112,2015-01-08 12:00:00,25
1113,2015-01-08 12:00:00,329
1114,2015-01-08 12:00:00,358
1115,2015-01-08 12:00:00,50
1116,2015-01-08 12:00:00,31
1117,2015-01-08 12:00:00,235
1118,2015-01-08 12:00:00,222
1119,2015-01-08 12:00:00,511
1120,2015-01-08 12:00:00,715
1121,2015-01-08 12:00:00,25
1122,2015-01-08 12:00:00,380
1123,2015-01-08 12:00:00,144
1124,2015-01-08 12:00:00,173
1125,2015-01-08 12:00:00,343
1126,2015-01-08 12:00:00,0
1127,2015-01-08 12:00:00,338
1128,2015-01-08 12:00:00,307
1129,2015-01-08 12:00:00,309
1130,2015-01-08 12:00:00,630
1131,2015-01-08 12:00:00,280
1132,2015-01-08 12:00:00,505
1133,2015-01-08 12:00:00,0
1134,2015-01-08 12:00:00,508
1135,2015-01-08 12:00:00,238
1136,2015-01-08 12:00:00,286
1137,2015-01-08 12:00:00,236
1138,2015-01-08 12:00:00,236
1139,2015-01-08 12:00:00,384
1140,2015-01-08 12:00:00,420
1141,2015-01-08 12:00:00,82
1142,2015-01-08 12:00:00,0
1143,2015-01-08 12:00:00,532
1144,2015-01-08 12:00:00,201
1145,2015-01-08 12:00:00,215
1146,2015-01-08 12:00:00,164
1147,2015-01-08 12:00:00,282
1148,2015-01-08 12:00:00,171
1149,2015-01-08 12:00:00,444
1150,2015-01-08 12:00:00,192
1151,2015-01-08 12:00:00,231
1152,2015-01-08 12:00:00,645
1153,2015-01-08 12:00:00,61
1154,2015-01-08 12:00:00,217
1155,2015-01-08 12:00:00,539
1156,2015-01-08 12:00:00,242
1157,2015-01-08 12:00:00,452
1158,2015-01-08 12:00:00,512
1159,2015-01-08 12:00:00,416
1160,2015-01-08 12:00:00,70
1161,2015-01-08 12:00:00,366
1162,2015-01-08 12:00:00,382
1163,2015-01-08 12:00:00,436
1164,2015-01-08 12:00:00,272
1165,2015-01-08 12:00:00,145
1166,2015-01-08 12:00:00,270
1167,2015-01-08 12:00:00,106
1168,2015-01-08 12:00:00,365
1169,2015-01-08 12:00:00,394
1170,2015-01-08 12:00:00,0
1171,2015-01-08 12:00:00,416
1172,2015-01-08 12:00:00,238
1173,2015-01-08 12:00:00,238
1174,2015-01-08 12:00:00,550
1175,2015-01-08 12:00:00,0
1176,2015-01-08 12:00:00,387
1177,2015-01-08 12:00:00,304
1178,2015-01-08 12:00:00,287
1179,2015-01-08 12:00:00,461
1180,2015-01-08 12:00:00,315
1181,2015-01-08 12:00:00,62
1182,2015-01-08 12:00:00,259
1183,2015-01-08 12:00:00,324
1184,2015-01-08 12:00:00,328
1185,2015-01-08 12:00:00,430
1186,2015-01-08 12:00:00,211
1187,2015-01-08 12:00:00,70
1188,2015-01-08 12:00:00,237
1189,2015-01-08 12:00:00,338
1190,2015-01-08 12:00:00,186
1191,2015-01-08 12:00:00,370
1192,2015-01-08 12:00:00,260
1193,2015-01-08 12:00:00,241
1194,2015-01-08 12:00:00,110
1195,2015-01-08 12:00:00,69
1196,2015-01-08 12:00:00,292
1197,2015-01-08 12:00:00,255
1198,2015-01-08 12:00:00,259
1199,2015-01-08 12:00:00,467
1200,2015-01-08 12:00:00,139
1201,2015-01-08 12:00:00,293
1202,2015-01-08 12:00:00,71
1203,2015-01-08 12:00:00,307
1204,2015-01-08 12:00:00,315
1205,2015-01-08 12:00:00,80
1206,2015-01-08 12:00:00,284
1207,2015-01-08 12:00:00,229
1208,2015-01-08 12:00:00,302
1209,2015-01-08 12:00:00,212
1210,2015-01-08 12:00:00,381
1211,2015-01-08 12:00:00,103
1212,2015-01-08 12:00:00,0
1213,2015-01-08 12:00:00,0
1214,2015-01-08 12:00:00,237
1215,2015-01-08 12:00:00,106
1216,2015-01-08 12:00:00,0
1217,2015-01-08 12:00:00,196
1218,2015-01-08 12:00:00,154
1219,2015-01-08 12:00:00,490
1220,2015-01-08 12:00:00,186
1221,2015-01-08 12:00:00,243
1222,2015-01-08 12:00:00,255
1223,2015-01-08 12:00:00,259
1224,2015-01-08 12:00:00,307
1225,2015-01-08 12:00:00,561
1226,2015-01-08 12:00:00,0
1227,2015-01-08 12:00:00,225
1228,2015-01-08 12:00:00,317
1229,2015-01-08 12:00:00,139
1230,2015-01-08 12:00:00,296
1231,2015-01-08 12:00:00,106
1232,2015-01-08 12:00:00,150
1233,2015-01-08 12:00:00,78
1234,2015-01-08 12:00:00,281
1235,2015-01-08 12:00:00,436
1236,2015-01-08 12:00:00,158
1237,2015-01-08 12:00:00,287
1238,2015-01-08 12:00:00,295
1239,2015-01-08 12:00:00,100
1240,2015-01-08 12:00:00,237
1241,2015-01-08 12:00:00,98
1242,2015-01-08 12:00:00,700
1243,2015-01-08 12:00:00,501
1244,2015-01-08 12:00:00,281
1245,2015-01-08 12:00:00,628
1246,2015-01-08 12:00:00,260
1247,2015-01-08 12:00:00,196
1248,2015-01-08 12:00:00,83
1249,2015-01-08 12:00:00,157
1250,2015-01-08 12:00:00,429
1251,2015-01-08 12:00:00,91
1252,2015-01-08 12:00:00,101
1253,2015-01-08 12:00:00,0
1254,2015-01-08 12:00:00,272
1255,2015-01-08 12:00:00,141
1256,2015-01-08 12:00:00,258
1257,2015-01-08 12:00:00,138
1258,2015-01-08 12:00:00,82
1259,2015-01-08 12:00:00,319
1260,2015-01-08 12:00:00,618
1261,2015-01-08 12:00:00,105
1262,2015-01-08 12:00:00,415
1263,2015-01-08 12:00:00,447
1264,2015-01-08 12:00:00,428
1265,2015-01-08 12:00:00,214
1266,2015-01-08 12:00:00,402
1267,2015-01-08 12:00:00,81
1268,2015-01-08 12:00:00,441
1269,2015-01-08 12:00:00,319
1270,2015-01-08 12:00:00,111
1271,2015-01-08 12:00:00,601
1272,2015-01-08 12:00:00,383
1273,2015-01-08 12:00:00,235
1274,2015-01-08 12:00:00,92
1275,2015-01-08 12:00:00,149
1276,2015-01-08 12:00:00,193
1277,2015-01-08 12:00:00,413
1278,2015-01-08 12:00:00,203
1279,2015-01-08 12:00:00,277
1280,2015-01-08 12:00:00,82
1281,2015-01-08 12:00:00,249
1282,2015-01-08 12:00:00,0
1283,2015-01-08 12:00:00,218
1284,2015-01-08 12:00:00,360
1285,2015-01-08 12:00:00,678
1286,2015-01-08 12:00:00,478
1287,2015-01-08 12:00:00,212
1288,2015-01-08 12:00:00,83
1289,2015-01-08 12:00:00,384
1290,2015-01-08 12:00:00,0
1291,2015-01-08 12:00:00,303
1292,2015-01-08 12:00:00,0
1293,2015-01-08 12:00:00,0
1294,2015-01-08 12:00:00,99
1295,2015-01-08 12:00:00,362
1296,2015-01-08 12:00:00,92
1297,2015-01-08 12:00:00,373
1298,2015-01-08 12:00:00,80
1299,2015-01-08 12:00:00,328
1300,2015-01-08 12:00:00,253
1301,2015-01-08 12:00:00,246
1302,2015-01-08 12:00:00,71
1303,2015-01-08 12:00:00,265
1304,2015-01-08 12:00:00,109
1305,2015-01-08 12:00:00,81
1306,2015-01-08 12:00:00,84
1307,2015-01-08 12:00:00,286
1308,2015-01-08 12:00:00,52
1309,2015-01-08 12:00:00,175
1310,2015-01-08 12:00:00,164
1311,2015-01-08 12:00:00,135
1312,2015-01-08 12:00:00,78
1313,2015-01-08 12:00:00,130
1314,2015-01-08 12:00:00,96
1315,2015-01-08 12:00:00,88
1316,2015-01-08 12:00:00,49
1317,2015-01-08 12:00:00,97
1318,2015-01-08 12:00:00,39
1319,2015-01-08 12:00:00,90
1320,2015-01-08 12:00:00,163
1321,2015-01-08 12:00:00,47
1322,2015-01-08 12:00:00,52
1323,2015-01-08 12:00:00,225
1324,2015-01-08 12:00:00,45
1325,2015-01-08 12:00:00,22
1326,2015-01-08 12:00:00,55
1327,2015-01-08 12:00:00,37
1328,2015-01-08 12:00:00,97
1329,2015-01-08 12:00:00,52
1330,2015-01-08 12:00:00,54
1331,2015-01-08 12:00:00,38
1332,2015-01-08 12:00:00,111
1333,2015-01-08 12:00:00,24
1334,2015-01-08 12:00:00,101
1335,2015-01-08 12:00:00,23
1336,2015-01-08 12:00:00,57
1337,2015-01-08 12:00:00,49
1338,2015-01-08 12:00:00,51
1339,2015-01-08 12:00:00,30
1340,2015-01-08 12:00:00,29
1341,2015-01-08 12:00:00,28
1342,2015-01-08 12:00:00,46
1343,2015-01-08 12:00:00,20
1344,2015-01-08 12:00:00,24
1345,2015-01-08 12:00:00,23
1346,2015-01-08 12:00:00,46
1347,2015-01-08 12:00:00,57
1348,2015-01-08 12:00:00,28
1349,2015-01-08 12:00:00,71
1350,2015-01-08 12:00:00,42
1351,2015-01-08 12:00:00,22
1352,2015-01-08 12:00:00,48
1353,2015-01-08 12:00:00,49
1354,2015-01-08 12:00:00,45
1355,2015-01-08 12:00:00,36
1356,2015-01-08 12:00:00,47
1357,2015-01-08 12:00:00,24
1358,2015-01-08 12:00:00,24
1359,2015-01-08 12:00:00,48
1360,2015-01-08 12:00:00,49
1361,2015-01-08 12:00:00,39
1362,2015-01-08 12:00:00,27
1363,2015-01-08 12:00:00,34
1364,2015-01-08 12:00:00,49
1365,2015-01-08 12:00:00,33
1366,2015-01-08 12:00:00,49
1367,2015-01-08 12:00:00,27
1368,2015-01-08 12:00:00,50
1369,2015-01-08 12:00:00,38
1370,2015-01-08 12:00:00,50
1371,2015-01-08 12:00:00,46
1372,2015-01-08 12:00:00,61
1373,2015-01-08 12:00:00,30
1374,2015-01-08 12:00:00,25
1375,2015-01-08 12:00:00,51
1376,2015-01-08 12:00:00,34
1377,2015-01-08 12:00:00,43
1378,2015-01-08 12:00:00,35
1379,2015-01-08 12:00:00,38
1380,2015-01-08 12:00:00,32
1381,2015-01-08 12:00:00,43
1382,2015-01-08 12:00:00,35
1383,2015-01-08 12:00:00,33
1384,2015-01-08 12:00:00,24
1385,2015-01-08 12:00:00,38
1386,2015-01-08 12:00:00,24
1387,2015-01-08 12:00:00,38
1388,2015-01-08 12:00:00,37
1389,2015-01-08 12:00:00,43
1390,2015-01-08 12:00:00,34
1391,2015-01-08 12:00:00,49
1392,2015-01-08 12:00:00,217
1393,2015-01-08 12:00:00,56
1394,2015-01-08 12:00:00,43
1395,2015-01-08 12:00:00,31
1396,2015-01-08 12:00:00,229
1397,2015-01-08 12:00:00,36
1398,2015-01-08 12:00:00,0
1399,2015-01-08 12:00:00,53
1400,2015-01-08 12:00:00,32
1401,2015-01-08 12:00:00,271
1402,2015-01-08 12:00:00,51
1403,2015-01-08 12:00:00,661
1404,2015-01-08 12:00:00,37
1405,2015-01-08 12:00:00,255
1406,2015-01-08 12:00:00,220
1407,2015-01-08 12:00:00,444
1408,2015-01-08 12:00:00,34
1409,2015-01-08 12:00:00,42
1410,2015-01-08 12:00:00,262
1411,2015-01-08 12:00:00,34
1412,2015-01-08 12:00:00,242
1413,2015-01-08 12:00:00,33
1414,2015-01-08 12:00:00,0
1415,2015-01-08 12:00:00,56
1416,2015-01-08 12:00:00,208
1417,2015-01-08 12:00:00,215
1418,2015-01-08 12:00:00,38
1419,2015-01-08 12:00:00,418
1420,2015-01-08 12:00:00,0
1421,2015-01-08 12:00:00,233
1422,2015-01-08 12:00:00,247
1423,2015-01-08 12:00:00,524
1424,2015-01-08 12:00:00,328
1425,2015-01-08 12:00:00,131
1426,2015-01-08 12:00:00,0
1427,2015-01-08 12:00:00,0
1428,2015-01-08 12:00:00,43
1429,2015-01-08 12:00:00,214
1430,2015-01-08 12:00:00,398
1431,2015-01-08 12:00:00,392
1432,2015-01-08 12:00:00,647
1433,2015-01-08 12:00:00,416
1434,2015-01-08 12:00:00,352
1435,2015-01-08 12:00:00,221
1436,2015-01-08 12:00:00,308
1437,2015-01-08 12:00:00,206
1438,2015-01-08 12:00:00,181
1439,2015-01-08 12:00:00,474
1440,2015-01-08 12:00:00,216
1441,2015-01-08 12:00:00,172
1442,2015-01-08 12:00:00,135
1443,2015-01-08 12:00:00,0
1444,2015-01-08 12:00:00,0
1445,2015-01-08 12:00:00,206
1446,2015-01-08 12:00:00,363
1447,2015-01-08 12:00:00,0
1448,2015-01-08 12:00:00,213
1449,2015-01-08 12:00:00,206
1450,2015-01-08 12:00:00,208
1451,2015-01-08 12:00:00,666
1452,2015-01-08 12:00:00,256
1453,2015-01-08 12:00:00,224
1454,2015-01-08 12:00:00,485
1455,2015-01-08 12:00:00,229
1456,2015-01-08 12:00:00,403
1457,2015-01-08 12:00:00,208
1458,2015-01-08 12:00:00,0
1459,2015-01-08 12:00:00,245
1460,2015-01-08 12:00:00,209
1461,2015-01-08 12:00:00,0
1462,2015-01-08 12:00:00,0
1463,2015-01-08 12:00:00,184
1464,2015-01-08 12:00:00,683
1465,2015-01-08 12:00:00,338
1466,2015-01-08 12:00:00,210
1467,2015-01-08 12:00:00,283
1468,2015-01-08 12:00:00,395
1469,2015-01-08 12:00:00,209
1470,2015-01-08 12:00:00,277
1471,2015-01-08 12:00:00,392
1472,2015-01-08 12:00:00,206
1473,2015-01-08 12:00:00,215
1474,2015-01-08 12:00:00,303
1475,2015-01-08 12:00:00,194
1476,2015-01-08 12:00:00,255
1477,2015-01-08 12:00:00,310
1478,2015-01-08 12:00:00,345
1479,2015-01-08 12:00:00,0
1480,2015-01-08 12:00:00,0
1481,2015-01-08 12:00:00,692
1482,2015-01-08 12:00:00,231
1483,2015-01-08 12:00:00,385
1484,2015-01-08 12:00:00,0
1485,2015-01-08 12:00:00,298
1486,2015-01-08 12:00:00,246
1487,2015-01-08 12:00:00,327
1488,2015-01-08 12:00:00,605
1489,2015-01-08 12:00:00,262
1490,2015-01-08 12:00:00,236
1491,2015-01-08 12:00:00,164
1492,2015-01-08 12:00:00,0
1493,2015-01-08 12:00:00,256
1494,2015-01-08 12:00:00,0
1495,2015-01-08 12:00:00,383
1496,2015-01-08 12:00:00,311
1497,2015-01-08 12:00:00,408
1498,2015-01-08 12:00:00,220
1499,2015-01-08 12:00:00,0
1500,2015-01-08 12:00:00,259
1501,2015-01-08 12:00:00,255
1502,2015-01-08 12:00:00,630
1503,2015-01-08 12:00:00,258
1504,2015-01-08 12:00:00,0
1505,2015-01-08 12:00:00,248
1506,2015-01-08 12:00:00,207
1507,2015-01-08 12:00:00,461
1508,2015-01-08 12:00:00,248
1509,2015-01-08 12:00:00,263
1510,2015-01-08 12:00:00,0
1511,2015-01-08 12:00:00,195
1512,2015-01-08 12:00:00,400
1513,2015-01-08 12:00:00,229
1514,2015-01-08 12:00:00,296
1515,2015-01-08 12:00:00,255
1516,2015-01-08 12:00:00,551
1517,2015-01-08 12:00:00,231
1518,2015-01-08 12:00:00,0
1519,2015-01-08 12:00:00,498
1520,2015-01-08 12:00:00,279
1521,2015-01-08 12:00:00,263
1522,2015-01-08 12:00:00,201
1523,2015-01-08 12:00:00,400
1524,2015-01-08 12:00:00,0
1525,2015-01-08 12:00:00,527
1526,2015-01-08 12:00:00,215
1527,2015-01-08 12:00:00,529
1528,2015-01-08 12:00:00,688
1529,2015-01-08 12:00:00,502
1530,2015-01-08 12:00:00,206
1531,2015-01-08 12:00:00,632
1532,2015-01-08 12:00:00,376
1533,2015-01-08 12:00:00,388
1534,2015-01-08 12:00:00,300
1535,2015-01-08 12:00:00,0
1536,2015-01-08 12:00:00,240
1537,2015-01-08 12:00:00,238
1538,2015-01-08 12:00:00,527
1539,2015-01-08 12:00:00,311
1540,2015-01-08 12:00:00,226
1541,2015-01-08 12:00:00,240
1542,2015-01-08 12:00:00,223
1543,2015-01-08 12:00:00,463
1544,2015-01-08 12:00:00,273
1545,2015-01-08 12:00:00,297
1546,2015-01-08 12:00:00,216
1547,2015-01-08 12:00:00,280
1548,2015-01-08 12:00:00,258
1549,2015-01-08 12:00:00,348
1550,2015-01-08 12:00:00,360
1551,2015-01-08 12:00:00,208
1552,2015-01-08 12:00:00,326
1553,2015-01-08 12:00:00,249
1554,2015-01-08 12:00:00,423
1555,2015-01-08 12:00:00,213
1556,2015-01-08 12:00:00,588
1557,2015-01-08 12:00:00,248
1558,2015-01-08 12:00:00,209
1559,2015-01-08 12:00:00,379
1560,2015-01-08 12:00:00,238
1561,2015-01-08 12:00:00,240
1562,2015-01-08 12:00:00,408
1563,2015-01-08 12:00:00,0
1564,2015-01-08 12:00:00,236
1565,2015-01-08 12:00:00,285
1566,2015-01-08 12:00:00,422
1567,2015-01-08 12:00:00,212
1568,2015-01-08 12:00:00,0
1569,2015-01-08 12:00:00,202
1570,2015-01-08 12:00:00,323
1571,2015-01-08 12:00:00,375
1572,2015-01-08 12:00:00,314
1573,2015-01-08 12:00:00,256
1574,2015-01-08 12:00:00,244
1575,2015-01-08 12:00:00,0
1576,2015-01-08 12:00:00,262
1577,2015-01-08 12:00:00,384
1578,2015-01-08 12:00:00,507
1579,2015-01-08 12:00:00,322
1580,2015-01-08 12:00:00,0
1581,2015-01-08 12:00:00,435
1582,2015-01-08 12:00:00,0
1583,2015-01-08 12:00:00,258
1584,2015-01-08 12:00:00,158
1585,2015-01-08 12:00:00,370
1586,2015-01-08 12:00:00,250
1587,2015-01-08 12:00:00,424
1588,2015-01-08 12:00:00,0
1589,2015-01-08 12:00:00,263
1590,2015-01-08 12:00:00,217
1591,2015-01-08 12:00:00,248
1592,2015-01-08 12:00:00,251
1593,2015-01-08 12:00:00,134
1594,2015-01-08 12:00:00,131
1595,2015-01-08 12:00:00,0
1596,2015-01-08 12:00:00,0
1597,2015-01-08 12:00:00,0
1598,2015-01-08 12:00:00,618
1599,2015-01-08 12:00:00,259
1600,2015-01-08 12:00:00,244
1601,2015-01-08 12:00:00,416
1602,2015-01-08 12:00:00,545
1603,2015-01-08 12:00:00,201
1604,2015-01-08 12:00:00,0
1605,2015-01-08 12:00:00,137
1606,2015-01-08 12:00:00,192
