,IN,Phy,ON,Zoo
2025-11-13,79122974679300.2,339190938733.3517,1155962002678.2227,1246098857803.5085
2025-11-14,79207503467827.67,326717828228.1023,1149854952631.9207,1249184759270.025
2025-11-15,79174420682600.67,316597564459.01666,1143317588685.0083,1254118001945.9478
2025-11-16,79188062098758.58,312865479301.8928,1134554962866.9294,1246336427411.4014
2025-11-17,79388637393985.1,311186008558.4703,1125169570744.576,1229655599014.5684
2025-11-18,79599590808876.52,312053653335.26416,1113799228357.376,1204672923554.2659
2025-11-19,79757608543647.72,319970227447.4053,1100308499268.117,1168231248731.0918
2025-11-20,79799389064004.06,328062369326.94116,1086211247383.7275,1135700566723.3958
2025-11-21,79765462568787.64,331254065048.02,1074603279850.839,1117548175932.773
2025-11-22,79726569095039.16,321072980356.7743,1063259209011.9733,1119565285305.1758
2025-11-23,79810923376610.67,314038095263.6101,1053614342824.553,1112285048674.0386
2025-11-24,79959765918685.77,321754741628.7178,1043401002860.252,1081537825740.3821
2025-11-25,80084962973062.2,317705527688.56195,1030296444152.6968,1069634108134.6508
2025-11-26,80152025649600.73,307813072083.509,1016246760598.0897,1066836362265.3223
2025-11-27,80148624128627.94,310117338930.2648,1003837845874.1848,1048221239826.6992
2025-11-28,80120956464897.38,307220293957.26636,991626958750.0726,1040121425755.2032
2025-11-29,80156277624103.42,321671493537.9419,980101236081.829,1007956118204.4343
2025-11-30,80269392134436.83,328057528516.65186,966992170392.49,985515387411.9004
2025-12-01,80441380974379.34,338724728550.7273,953730714010.4915,956688846322.2606
2025-12-02,80624353295714.17,336193662397.8202,940198581544.3894,945546390243.72
2025-12-03,80734987500177.27,339115363904.26776,926618607130.1042,929681076716.9055
2025-12-04,80810477543132.6,333487530724.62476,913237634143.2314,925194196006.6487
2025-12-05,80861669600678.19,321455875548.9982,900985170967.8579,928808673640.0947
2025-12-06,80874172429464.69,321382657055.5757,890115871689.4396,916649543080.8206
2025-12-07,80854076930601.22,326706318642.796,882519158370.1046,901711184867.5833
2025-12-08,80759411118567.83,328348278271.4325,876252338322.1625,891231676269.5383
2025-12-09,80626355805162.23,321321204187.8439,874545950146.3383,888394998300.952
2025-12-10,80477626028708.94,322354166459.7152,878437121359.295,874044980995.5262
2025-12-11,80361871295533.66,314548698378.09406,885100244522.3048,870236764681.0793
2025-12-12,80356512833157.81,311066884303.1577,888233805872.3541,861809719244.0996
2025-12-13,80343885462891.6,308520494767.5365,882791936672.2078,855783697016.6431
2025-12-14,80195875372809.78,309901578511.95154,876134111257.6415,850124121166.8638
2025-12-15,79857456264468.52,306242562173.99335,875654270390.5603,851862633924.165
2025-12-16,79601808641754.98,312372480333.735,878849986958.5985,839715377859.9614
2025-12-17,79449635376041.66,312020947085.03955,876839194957.4948,832324431163.9971
2025-12-18,79338785357152.47,318713293623.7152,874593897180.4414,818462621813.7848
2025-12-19,79229761151472.62,313989864162.34875,866416682716.2295,817724530405.626
2025-12-20,79258324446819.75,317801237167.6825,858216353893.2493,804494304117.3422
2025-12-21,79286562324188.31,320869185716.1829,847128014238.1532,792205192564.494
2025-12-22,79283758735380.92,324490149427.45984,836108135616.382,780900673836.0342
2025-12-23,79299967845901.36,324600914378.2056,825224440427.5502,776736073340.9956
2025-12-24,79417412072778.7,326096714560.0601,813488266340.6907,765903610860.7102
2025-12-25,79605438236665.4,321749023942.16547,801601957492.8022,761398824226.815
2025-12-26,79749281979587.9,324545155961.068,789725276502.3262,747795697882.4436
2025-12-27,79858486314354.97,329840272392.2235,778650552493.0424,733727630638.5449
2025-12-28,79939534443624.12,341675417730.04114,767497021975.0605,715364193297.1117
2025-12-29,80021331290074.22,344146341492.3835,754512722287.4005,704107739641.9203
2025-12-30,80086481554721.16,353322460652.52246,741411580283.2666,687809261579.6526
2025-12-31,80116915424824.9,360401597049.3456,728923015585.4165,675927104006.0967
